name;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;calculated_host_listings_count;availability_365;min_income;area
Apartment on BTS route,Au,Chom Thong,13.71518,100.46875,Entire home/apt,2078.0,3.0,14.0,1.0,279.0,6234.0,Outer Western Bangkok;;;;;;;;;;;;
Hostel@Nara2,Chonlakarn,Bang Rak,13.72544,100.52904,Private room,1100.0,1.0,19.0,2.0,360.0,1100.0,Central Bangkok;;;;;;;;;;;;
3BR-Fantastic Value-Phromphong-WiFi,Kevin,Vadhana,13.73517,100.57555,Entire home/apt,1576.0,1.0,212.0,11.0,120.0,1576.0,Central Bangkok;;;;;;;;;;;;
Ream Kwan Residence,Ladapan,Min Buri,13.80155,100.71316,Private room,1800.0,1.0,0.0,1.0,365.0,1800.0,East Bangkok;;;;;;;;;;;;
The Sunrise Residence,TheSunrise,Bang Rak,13.72669,100.54025,Private room,1200.0,1.0,5.0,1.0,355.0,1200.0,Central Bangkok;;;;;;;;;;;;
Private room 4 beds (Shared Bathroom),Pantipa,Ratchathewi,13.75445,100.53226,Private room,1200.0,1.0,6.0,6.0,0.0,1200.0,Central Bangkok;;;;;;;;;;;;
Private room bunkbed (shared B/R),Pantipa,Ratchathewi,13.75445,100.53226,Private room,750.0,1.0,4.0,6.0,0.0,750.0,Central Bangkok;;;;;;;;;;;;
Bangkok bed & breakfast rooms,Anthony,Phra Khanong,13.7003,100.63028,Private room,650.0,2.0,14.0,2.0,311.0,1300.0,South Bangkok;;;;;;;;;;;;
Garden terrace 1 BR APT in Sathorn;Lumphini MRT,Bee,Sathon,13.71962,100.54845,Entire home/apt,1993.0,1.0,52.0,29.0,263.0,1993.0,South Bangkok;;;;;;;;;;;
5PAX near Central Embassy @BTS PloenChit,Gift,Vadhana,13.74442,100.55092,Private room,2719.0,1.0,16.0,21.0,361.0,2719.0,Central Bangkok;;;;;;;;;;;;
Let's Talk Building-BTS Udomsuk-Sukhumvit 66/1,Jankajorn,Bang Na,13.68122,100.60814,Private room,450.0,2.0,23.0,1.0,358.0,900.0,South Bangkok;;;;;;;;;;;;
Modern and cozy room- minimal style,Tommy,Phra Khanong,13.67864,100.63876,Entire home/apt,750.0,1.0,3.0,1.0,365.0,750.0,South Bangkok;;;;;;;;;;;;
Cosy flat in central BKK,Claire,Vadhana,13.73972,100.57373,Entire home/apt,1300.0,3.0,82.0,1.0,146.0,3900.0,Central Bangkok;;;;;;;;;;;;
The Crest Sukhumvit34 (Free1m for1year contract),Penchant,Khlong Toei,13.72393,100.57743,Private room,1557.0,4.0,19.0,2.0,160.0,6228.0,Central Bangkok;;;;;;;;;;;;
corner studio 1 bed + appliance,Annie,Chatu Chak,13.80302,100.57238,Private room,850.0,3.0,2.0,5.0,365.0,2550.0,North Bangkok;;;;;;;;;;;;
STUDIO @ SATHORN HERITAGE 73,Justin,Sathon,13.71622,100.53094,Entire home/apt,1385.0,2.0,64.0,4.0,171.0,2770.0,South Bangkok;;;;;;;;;;;;
24HRS Front desk with Clean Triple room in Siam,Hi! We Are The Fifth Residence,Parthum Wan,13.75056,100.52016,Hotel room,1785.0,1.0,19.0,4.0,356.0,1785.0,Central Bangkok;;;;;;;;;;;;
B&B  1 Minute to BTS (Thonglor),Arika,Khlong Toei,13.72394,100.5791,Private room,1999.0,3.0,7.0,3.0,365.0,5997.0,Central Bangkok;;;;;;;;;;;;
Condolete Pixel Sathorn,Nokgaew,Yan na wa,13.71733,100.5491,Private room,1009.0,2.0,0.0,1.0,365.0,2018.0,South Bangkok;;;;;;;;;;;;
1 BR#26 floor at Sukhumvit,Jaz,Suanluang,13.71294,100.64336,Entire home/apt,693.0,1.0,0.0,1.0,364.0,693.0,South Bangkok;;;;;;;;;;;;
A cozy apartment 37 sqm.Sukumvit 26,Beau,Khlong Toei,13.72572,100.56979,Entire home/apt,1700.0,7.0,55.0,1.0,334.0,11900.0,Central Bangkok;;;;;;;;;;;;
Cottage wtih garden/บ้านเดี่ยวในสวน,Patamaporn,Thawi Watthana,13.77312,100.40619,Entire home/apt,1500.0,1.0,4.0,1.0,0.0,1500.0,Outer Western Bangkok;;;;;;;;;;;;
The Lake Sathorn-Wutthakat,Silada,Phasi Charoen,13.70955,100.45044,Private room,800.0,15.0,0.0,1.0,365.0,12000.0,West Bangkok;;;;;;;;;;;;
Bangkok private rooms. Low cost B&B,Anthony,Phra Khanong,13.70138,100.63084,Private room,650.0,2.0,3.0,2.0,312.0,1300.0,South Bangkok;;;;;;;;;;;;
MJ Home BKK,Supattra,Din Daeng,13.79533,100.56966,Private room,1200.0,1.0,0.0,1.0,365.0,1200.0,Central Bangkok;;;;;;;;;;;;
Amazing Bed in a 8-Bed Dorm!,Once Again,Phra Nakhon,13.75223,100.50439,Shared room,450.0,1.0,51.0,6.0,365.0,450.0,Central Bangkok;;;;;;;;;;;;
Cozy room#2 (Chatuchak market &BTS saphan khwai),R,Phaya Thai,13.79033,100.54818,Hotel room,850.0,1.0,70.0,13.0,364.0,850.0,Central Bangkok;;;;;;;;;;;;
Twin Bunk Private Room@Center of Sukhumvit area,Eve,Khlong Toei,13.72707,100.56896,Private room,1180.0,1.0,4.0,7.0,1.0,1180.0,Central Bangkok;;;;;;;;;;;;
Zanthia Place on Sukhumvit road,Sittikorn,Khlong Toei,13.71494,100.58759,Entire home/apt,3000.0,1.0,0.0,1.0,365.0,3000.0,Central Bangkok;;;;;;;;;;;;
Hostel@Nara3,Chonlakarn,Bang Rak,13.72476,100.52775,Private room,1100.0,1.0,28.0,2.0,360.0,1100.0,Central Bangkok;;;;;;;;;;;;
Parkview BKK/Large Room /Balcony 3F,Rich,Ratchathewi,13.75833,100.54463,Hotel room,995.0,1.0,261.0,11.0,317.0,995.0,Central Bangkok;;;;;;;;;;;;
Condominium very close with BTS,Chakapun,Khlong San,13.72343,100.49699,Private room,1757.0,2.0,0.0,1.0,365.0,3514.0,West Bangkok;;;;;;;;;;;;
Silom 3 apartment no. 3 (BTS Saladaeng),K,Bang Rak,13.72645,100.531,Entire home/apt,1068.0,1.0,97.0,89.0,10.0,1068.0,Central Bangkok;;;;;;;;;;;;
BANGKOK NATURE QUITE RESORT & ATTRACTION,Poony,Phasi Charoen,13.70999,100.45068,Private room,490.0,4.0,93.0,1.0,306.0,1960.0,West Bangkok;;;;;;;;;;;;
nice+cozy room in central Sukhumvit,Nou,Khlong Toei,13.73259,100.56402,Private room,1200.0,1.0,35.0,3.0,365.0,1200.0,Central Bangkok;;;;;;;;;;;;
1 Bed room near DonMuang A/P BKK,Usa,Sai Mai,13.9258,100.65974,Private room,993.0,1.0,0.0,1.0,365.0,993.0,North Bangkok;;;;;;;;;;;;
Silom 3 apartment no. 2 (BTS Saladaeng station),K,Bang Rak,13.7255,100.53019,Entire home/apt,954.0,1.0,171.0,89.0,0.0,954.0,Central Bangkok;;;;;;;;;;;;
Cozy soi Silom 3 condo. #1 (BTS Saladaeng&MRT),K,Bang Rak,13.72522,100.53239,Entire home/apt,1874.0,16.0,114.0,89.0,306.0,29984.0,Central Bangkok;;;;;;;;;;;;
Nang Ta Yon @ Ban Thap Chang Hostel,Ja,Pra Wet,13.73213,100.69163,Private room,800.0,1.0,19.0,3.0,335.0,800.0,Central Bangkok;;;;;;;;;;;;
Private room for 6 pp - ensuite,Pantipa,Ratchathewi,13.75445,100.53226,Private room,2114.0,1.0,7.0,6.0,350.0,2114.0,Central Bangkok;;;;;;;;;;;;
Vintage 6 Beds Room near Wat Pho,Effie,Phra Nakhon,13.74749,100.49743,Private room,2160.0,1.0,8.0,7.0,217.0,2160.0,Central Bangkok;;;;;;;;;;;;
The Mustang Nero/No.7 The Zebra Song,Themustang,Khlong Toei,13.7115,100.59397,Hotel room,2329.0,1.0,433.0,10.0,44.0,2329.0,Central Bangkok;;;;;;;;;;;;
The Mustang Nero/No.8 The Lion sleeps tonight,Themustang,Khlong Toei,13.71296,100.59331,Hotel room,2329.0,1.0,383.0,10.0,48.0,2329.0,Central Bangkok;;;;;;;;;;;;
Stay cozy & relax in Bangkok,Maturos,Huai Khwang,13.78677,100.5757,Entire home/apt,720.0,5.0,3.0,1.0,302.0,3600.0,Central Bangkok;;;;;;;;;;;;
A cozy room in midtown Bangkok,Nuj,Chatu Chak,13.8308,100.55643,Private room,1500.0,1.0,0.0,1.0,365.0,1500.0,North Bangkok;;;;;;;;;;;;
Blissotel Ratchada,ปรารถนา,Din Daeng,13.76164,100.56445,Private room,845.0,1.0,10.0,2.0,365.0,845.0,Central Bangkok;;;;;;;;;;;;
Houseplant room 10 mins to Don Mueang Airport(DMK),Wuthiphon,Lak Si,13.86939,100.57829,Private room,800.0,1.0,121.0,9.0,362.0,800.0,North Bangkok;;;;;;;;;;;;
37 Nature House: 10 mins to DMK Int'l Airport,Wuthiphon,Lak Si,13.87145,100.58039,Entire home/apt,1039.0,1.0,533.0,9.0,346.0,1039.0,North Bangkok;;;;;;;;;;;;
Cozy & Trendy 1BR at City Center + Netflix!,Tanny,Yan na wa,13.7061,100.53639,Entire home/apt,2250.0,4.0,72.0,5.0,154.0,9000.0,South Bangkok;;;;;;;;;;;;
Reasonably modern room,Anaek,Phra Nakhon,13.75459,100.49712,Hotel room,2194.0,1.0,42.0,4.0,177.0,2194.0,Central Bangkok;;;;;;;;;;;;
Adagio Bangkok Hotel (2 Bed rooms without tub),Adagio Bangkok,Khlong Toei,13.70566,100.59812,Private room,3000.0,1.0,0.0,6.0,365.0,3000.0,Central Bangkok;;;;;;;;;;;;
2BED/BigRoom 7min Walk MRT/Local Life,Nawat,Din Daeng,13.7784,100.56955,Entire home/apt,600.0,1.0,28.0,2.0,303.0,600.0,Central Bangkok;;;;;;;;;;;;
Artistic Stylish Cozy Condominium.,Panida,Khlong Toei,13.72516,100.5765,Entire home/apt,2000.0,7.0,11.0,1.0,81.0,14000.0,Central Bangkok;;;;;;;;;;;;
Cottage Bedroom/ 8 Mins BTS/ Sukhumvit,Anne Araya,Phra Khanong,13.69953,100.60774,Private room,772.0,1.0,16.0,25.0,340.0,772.0,South Bangkok;;;;;;;;;;;;
Peaberry Place Apartment,Oat,Chatu Chak,13.81657,100.57101,Private room,667.0,2.0,66.0,3.0,82.0,1334.0,North Bangkok;;;;;;;;;;;;
6Tropical Villa/Center/2p: Super-Close MRT Lumpini,Bo-Ther & Paa Maa,Sathon,13.72328,100.54539,Private room,871.0,1.0,133.0,5.0,360.0,871.0,South Bangkok;;;;;;;;;;;;
MAMA GARDEN,Mong,Khlong San,13.72364,100.49815,Entire home/apt,1300.0,1.0,298.0,2.0,134.0,1300.0,West Bangkok;;;;;;;;;;;;
Adagio Bangkok Hotel (Triple room),Adagio Bangkok,Khlong Toei,13.706,100.59947,Private room,2050.0,1.0,0.0,6.0,365.0,2050.0,Central Bangkok;;;;;;;;;;;;
Cozy room#1 (Chatuchak market &BTS saphan khwai),R,Phaya Thai,13.78822,100.54807,Hotel room,850.0,1.0,82.0,13.0,364.0,850.0,Central Bangkok;;;;;;;;;;;;
Thanabhumi,Jirakorn,Phra Nakhon,13.76176,100.50228,Private room,750.0,1.0,146.0,2.0,9.0,750.0,Central Bangkok;;;;;;;;;;;;
Room at Sukhumvit MRT & Asoke BTS,Cheewarat,Vadhana,13.73709,100.56302,Private room,3799.0,7.0,0.0,5.0,365.0,26593.0,Central Bangkok;;;;;;;;;;;;
Spacious Room FewStep to Terminal21,Cheewarat,Vadhana,13.73921,100.55889,Private room,2299.0,7.0,0.0,5.0,365.0,16093.0,Central Bangkok;;;;;;;;;;;;
1BR 39sqm Suite at BTS Phloenchit,Cheewarat,Parthum Wan,13.74409,100.548,Private room,3299.0,7.0,0.0,5.0,365.0,23093.0,Central Bangkok;;;;;;;;;;;;
A Cosy Studio in Bangkok’s City Centre,Sirithorn & Felix,Bang Rak,13.7251,100.53016,Entire home/apt,935.0,2.0,140.0,5.0,272.0,1870.0,Central Bangkok;;;;;;;;;;;;
Post-modern Contemporary Style by Sukhumvit,Sakchai,Khlong Toei,13.72762,100.57003,Entire home/apt,2800.0,2.0,68.0,1.0,250.0,5600.0,Central Bangkok;;;;;;;;;;;;
1MinWalkBTS ThongLo/Topfloor pool,Patty,Khlong Toei,13.72415,100.5756,Entire home/apt,1457.0,2.0,183.0,39.0,54.0,2914.0,Central Bangkok;;;;;;;;;;;;
Family 4 beds room,Golden Mountain Hostel,Pom Prap Sattru Phai,13.75312,100.50638,Private room,2900.0,1.0,2.0,9.0,330.0,2900.0,Central Bangkok;;;;;;;;;;;;
24hrs Service Apartment in the city,Boss Mansion,Khlong Toei,13.71327,100.58594,Entire home/apt,1000.0,1.0,87.0,2.0,333.0,1000.0,Central Bangkok;;;;;;;;;;;;
2BR-City View-Great Value-BTS-WiFi,Kevin,Vadhana,13.73515,100.57426,Entire home/apt,999.0,1.0,149.0,11.0,145.0,999.0,Central Bangkok;;;;;;;;;;;;
Circle condominium,Raju,Ratchathewi,13.76275,100.54083,Private room,2424.0,5.0,0.0,2.0,365.0,12120.0,Central Bangkok;;;;;;;;;;;;
The Plubpla Serviced Apartment,Khemiga,Wang Thong Lang,13.77134,100.62777,Private room,790.0,1.0,7.0,1.0,364.0,790.0,East Bangkok;;;;;;;;;;;;
Peaberry Place Apartment,Oat,Chatu Chak,13.81663,100.56946,Private room,710.0,2.0,78.0,3.0,84.0,1420.0,North Bangkok;;;;;;;;;;;;
An elegantly designed condominium A,Bussara,Din Daeng,13.78559,100.57267,Private room,3463.0,3.0,8.0,2.0,365.0,10389.0,Central Bangkok;;;;;;;;;;;;
Halem Namo,Jirakorn-Nattakan,Yan na wa,13.71757,100.55011,Private room,935.0,3.0,6.0,2.0,0.0,2805.0,South Bangkok;;;;;;;;;;;;
Din Daeng Flat,Suwit,Din Daeng,13.76227,100.55428,Shared room,348.0,1.0,2.0,1.0,365.0,348.0,Central Bangkok;;;;;;;;;;;;
Peaberry Place Apartment,Oat,Chatu Chak,13.81671,100.56938,Private room,696.0,2.0,27.0,3.0,85.0,1392.0,North Bangkok;;;;;;;;;;;;
Thonglor loft - Wie immer Bangkok 04,Wie,Vadhana,13.73233,100.58235,Private room,900.0,1.0,67.0,1.0,310.0,900.0,Central Bangkok;;;;;;;;;;;;
Lamurr Sukhumvit41 near BTS @ center of Bangkok 3,Alongkorn,Vadhana,13.72882,100.57318,Shared room,380.0,2.0,153.0,2.0,359.0,760.0,Central Bangkok;;;;;;;;;;;;
Baan Klang Kung condominium,Raju,Ratchathewi,13.7538,100.53165,Private room,3463.0,15.0,0.0,2.0,365.0,51945.0,Central Bangkok;;;;;;;;;;;;
Cozy Living @ A Space Sukhumvit 77 (Wifi),Muji,Pra Wet,13.724123,100.692238,Entire home/apt,800.0,2.0,16.0,1.0,339.0,1600.0,Central Bangkok;;;;;;;;;;;;
The Seed Musee Sukhumvit 26,Kuntinun,Khlong Toei,13.72912,100.57004,Private room,1400.0,1.0,4.0,1.0,365.0,1400.0,Central Bangkok;;;;;;;;;;;;
Mini chic Loft in city BKK  /WIFI,Wimonpak,Bang Kho laen,13.69985,100.52592,Entire home/apt,499.0,1.0,86.0,41.0,151.0,499.0,South Bangkok;;;;;;;;;;;;
Silom 3 apartment no. 4 (BTS Saladaeng station),K,Bang Rak,13.72538,100.53183,Entire home/apt,1068.0,1.0,85.0,89.0,13.0,1068.0,Central Bangkok;;;;;;;;;;;;
Fully furnished private apartment,Peng,Chatu Chak,13.8334,100.56897,Private room,860.0,2.0,3.0,1.0,362.0,1720.0,North Bangkok;;;;;;;;;;;;
Modern bright 2br/2bath apartment w/view  'Ashton',Nils,Khlong Toei,13.72063,100.57793,Entire home/apt,3019.0,10.0,28.0,1.0,347.0,30190.0,Central Bangkok;;;;;;;;;;;;
Cozy soi Silom 3 condo. #3(BTS Saladaeng&MRT),K,Bang Rak,13.72559,100.53223,Entire home/apt,1874.0,16.0,104.0,89.0,331.0,29984.0,Central Bangkok;;;;;;;;;;;;
Purita Serviced Apartment,Aura,Bang Kho laen,13.69934,100.51505,Private room,1300.0,1.0,0.0,1.0,365.0,1300.0,South Bangkok;;;;;;;;;;;;
Silom 3 apartment no. 1 (BTS Saladaeng station),K,Bang Rak,13.72577,100.53225,Entire home/apt,954.0,1.0,41.0,89.0,0.0,954.0,Central Bangkok;;;;;;;;;;;;
Clean Room Convenient for Group,Khajornsak,Chatu Chak,13.84528,100.56206,Private room,2251.0,1.0,3.0,2.0,365.0,2251.0,North Bangkok;;;;;;;;;;;;
Modern & convenient condo near BTS!,Danny,Khlong Toei,13.71331,100.59292,Entire home/apt,809.0,8.0,74.0,3.0,119.0,6472.0,Central Bangkok;;;;;;;;;;;;
คอนโดใกล้รถไฟฟ้า เงียบ สงบ,Kookkai,Phra Khanong,13.70254,100.6134,Private room,1200.0,1.0,0.0,1.0,365.0,1200.0,South Bangkok;;;;;;;;;;;;
HUMAN SLEEP HOSTEL,Nawarat,Bangkok Noi,13.76367,100.47495,Shared room,400.0,1.0,3.0,1.0,364.0,400.0,West Bangkok;;;;;;;;;;;;
Amazing Bed in 8-Bed Superior Dorm,Once Again,Phra Nakhon,13.75329,100.50435,Shared room,650.0,1.0,0.0,6.0,0.0,650.0,Central Bangkok;;;;;;;;;;;;
Value For Money Studio Near BTS,Tib,Phra Khanong,13.69259,100.61377,Entire home/apt,786.0,1.0,37.0,5.0,170.0,786.0,South Bangkok;;;;;;;;;;;;
sweet home at nonthaburi,Golfynn,Lak Si,13.85534,100.54531,Private room,999.0,1.0,0.0,1.0,365.0,999.0,North Bangkok;;;;;;;;;;;;
Room near Government Complex Bkk,NiNew,Lak Si,13.89183,100.5611,Private room,880.0,1.0,0.0,4.0,352.0,880.0,North Bangkok;;;;;;;;;;;;
2BR Apartment 55 square.m. near MRT,Nawat,Chatu Chak,13.80847,100.56923,Private room,3463.0,2.0,0.0,1.0,364.0,6926.0,North Bangkok;;;;;;;;;;;;
Walk 2 BTS + Easy Connect to Mrt,Jane,Thon buri,13.71373,100.46999,Entire home/apt,800.0,14.0,11.0,1.0,235.0,11200.0,West Bangkok;;;;;;;;;;;;
Make yourself at home!,Earn,Dusit,13.78098,100.50653,Private room,1039.0,1.0,0.0,1.0,365.0,1039.0,Central Bangkok;;;;;;;;;;;;
Blissotel Ratchada,ปรารถนา,Din Daeng,13.76366,100.56588,Private room,750.0,1.0,0.0,2.0,365.0,750.0,Central Bangkok;;;;;;;;;;;;
The Share Ekkamai,Patcharaporn,Vadhana,13.73491,100.5882,Private room,1732.0,1.0,0.0,1.0,365.0,1732.0,Central Bangkok;;;;;;;;;;;;
30F 0 Service Fee @Ratchada 3min to MRT Sutthisan,Jackson,Din Daeng,13.78805,100.5725,Entire home/apt,1929.0,1.0,8.0,1.0,79.0,1929.0,Central Bangkok;;;;;;;;;;;;
Room 2 - Comfy 2 BRs for 4 people near BTS Ari,Pim,Phaya Thai,13.77551,100.54438,Entire home/apt,2100.0,1.0,235.0,11.0,134.0,2100.0,Central Bangkok;;;;;;;;;;;;
Yourhome@Bangkok,Bee,Vadhana,13.73181,100.58656,Entire home/apt,3216.0,5.0,0.0,1.0,364.0,16080.0,Central Bangkok;;;;;;;;;;;;
Freeway Guest House,Pia,Phaya Thai,13.78828,100.5537,Private room,826.0,1.0,94.0,4.0,365.0,826.0,Central Bangkok;;;;;;;;;;;;
Cozy room#5 (Chatuchak market &BTS saphan khwai),R,Phaya Thai,13.78939,100.54802,Hotel room,850.0,1.0,8.0,13.0,364.0,850.0,Central Bangkok;;;;;;;;;;;;
Nice PrivateRoom near Skytrain/Subway/ShoppingMall,Manna,Chatu Chak,13.81847,100.56592,Entire home/apt,1200.0,1.0,12.0,2.0,355.0,1200.0,North Bangkok;;;;;;;;;;;;
温馨整洁的联排别墅,Winnie,Bang Kapi,13.76191,100.64845,Private room,2089.0,1.0,0.0,1.0,365.0,2089.0,East Bangkok;;;;;;;;;;;;
Dream Home,Yao,Chatu Chak,13.80776,100.58329,Entire home/apt,4000.0,1.0,24.0,2.0,338.0,4000.0,North Bangkok;;;;;;;;;;;;
Resort Home,Yao,Chatu Chak,13.80748,100.58204,Entire home/apt,2500.0,1.0,11.0,2.0,339.0,2500.0,North Bangkok;;;;;;;;;;;;
The View Apartment Ratburana,Sathit,Rat Burana,13.67712,100.51491,Private room,658.0,1.0,16.0,1.0,365.0,658.0,South Bangkok;;;;;;;;;;;;
Green jungle in the concrete jungle of Bangkok.,Peter,Phra Khanong,13.700679779052734,100.59365844726562,Private room,956.0,1.0,0.0,2.0,365.0,956.0,South Bangkok;;;;;;;;;;;;
2 Bed Serviced Panoramic SkyVillas,Salvatore,Sathon,13.72074,100.52871,Entire home/apt,3757.0,2.0,56.0,7.0,132.0,7514.0,South Bangkok;;;;;;;;;;;;
Luxurious Private Near BTS & MRT,Lily Duangdao,Vadhana,13.74076,100.55956,Entire home/apt,1480.0,4.0,21.0,7.0,131.0,5920.0,Central Bangkok;;;;;;;;;;;;
Two-stories Thai Style Mansion,Suwanna,Vadhana,13.72607,100.60417,Entire home/apt,4500.0,1.0,0.0,1.0,365.0,4500.0,Central Bangkok;;;;;;;;;;;;
Comfy Bed in 8-Bed Female Dorm,Once Again,Phra Nakhon,13.75352,100.50219,Shared room,420.0,1.0,8.0,6.0,365.0,420.0,Central Bangkok;;;;;;;;;;;;
Cozy Triple Room # 8(Chaktuchak/BTS saphan khwai),R,Phaya Thai,13.78813,100.54947,Hotel room,1290.0,1.0,3.0,13.0,364.0,1290.0,Central Bangkok;;;;;;;;;;;;
Cozy room #4(Chatuchak market &BTS saphan khwai),R,Phaya Thai,13.78985,100.54995,Hotel room,850.0,1.0,2.0,13.0,364.0,850.0,Central Bangkok;;;;;;;;;;;;
คอนโดลุมพินีวิลล์ ลาซาล,Kn,Bang Na,13.66141,100.6106,Entire home/apt,765.0,3.0,0.0,1.0,38.0,2295.0,South Bangkok;;;;;;;;;;;;
Convenience condo and nearest Sri-Lasalle Station,Hostrang,Bang Na,13.65512,100.6456,Entire home/apt,458.0,15.0,18.0,2.0,336.0,6870.0,South Bangkok;;;;;;;;;;;;
Cozy with swimming pool & gym near bts Wuttakad,Apinya,Thon buri,13.71204,100.46914,Private room,1099.0,2.0,1.0,1.0,358.0,2198.0,West Bangkok;;;;;;;;;;;;
Roomy Cozy studio apt next to MRT,Pumster,Din Daeng,13.77077,100.57118,Entire home/apt,890.0,1.0,1.0,1.0,364.0,890.0,Central Bangkok;;;;;;;;;;;;
Central Bangkok Sathorn Silom MRT,Uthaithip,Yan na wa,13.71778,100.55049,Entire home/apt,1100.0,7.0,39.0,1.0,75.0,7700.0,South Bangkok;;;;;;;;;;;;
Downtown Sukhumvit near ThongLor BTS-free shuttle,Luk,Vadhana,13.7305,100.57616,Entire home/apt,1286.0,7.0,54.0,1.0,317.0,9002.0,Central Bangkok;;;;;;;;;;;;
chic and cosy by greenplace guest,Tawee,Bang Kapi,13.78347,100.63563,Private room,519.0,1.0,1.0,5.0,90.0,519.0,East Bangkok;;;;;;;;;;;;
THE BEST PLACE TO LIVE IN MY family,Tawee,Bang Kapi,13.78926,100.63086,Entire home/apt,3735.0,2.0,1.0,5.0,363.0,7470.0,East Bangkok;;;;;;;;;;;;
chic and cosy by greenplace guest 2,Tawee,Bang Kapi,13.78441,100.63556,Private room,623.0,1.0,0.0,5.0,365.0,623.0,East Bangkok;;;;;;;;;;;;
Greenplace guest 2,Tawee,Bang Kapi,13.78483,100.63532,Private room,490.0,1.0,2.0,5.0,365.0,490.0,East Bangkok;;;;;;;;;;;;
Greenplace guest,Tawee,Bang Kapi,13.78314,100.63376,Private room,490.0,1.0,0.0,5.0,365.0,490.0,East Bangkok;;;;;;;;;;;;
Cozy room#6 (Chatuchak market &BTS saphan khwai),R,Phaya Thai,13.79014,100.55027,Hotel room,850.0,1.0,13.0,13.0,364.0,850.0,Central Bangkok;;;;;;;;;;;;
5 min. Convenient to skyline and subway,Hostrang,Bang Na,13.66158,100.61205,Entire home/apt,459.0,15.0,33.0,2.0,331.0,6885.0,South Bangkok;;;;;;;;;;;;
Room for solo traveler @ Thonglor 6,ChampTik,Vadhana,13.7298,100.58049,Entire home/apt,714.0,1.0,1.0,3.0,365.0,714.0,Central Bangkok;;;;;;;;;;;;
302 HotDeal!New Relaxing  ~ BTS Ari,Pim,Phaya Thai,13.77551,100.54438,Entire home/apt,1050.0,1.0,88.0,11.0,136.0,1050.0,Central Bangkok;;;;;;;;;;;;
Comfy accom. 1 (BTS Saphan Khwai),K,Phaya Thai,13.79021,100.54793,Entire home/apt,850.0,1.0,197.0,89.0,345.0,850.0,Central Bangkok;;;;;;;;;;;;
Resort M Bangkok,Yat Tung,Suanluang,13.70789,100.60555,Entire home/apt,1200.0,1.0,1.0,2.0,0.0,1200.0,South Bangkok;;;;;;;;;;;;
Heritage Shophouse in Chinatown Bkk (room no.3/1),Dr. Piyamas,Samphanthawong,13.73663,100.51472,Hotel room,1700.0,1.0,2.0,11.0,336.0,1700.0,Central Bangkok;;;;;;;;;;;;
The Mix Bangkok Phrom Phong,Yat Tung,Khlong Toei,13.72246,100.56561,Entire home/apt,700.0,1.0,3.0,2.0,0.0,700.0,Central Bangkok;;;;;;;;;;;;
Comfy accom. 2 (BTS Saphan Khwai),K,Phaya Thai,13.78862,100.5501,Entire home/apt,850.0,1.0,261.0,89.0,361.0,850.0,Central Bangkok;;;;;;;;;;;;
独栋别墅  出租,Xiaowen,Bang Kapi,13.7662,100.66344,Private room,1000.0,1.0,0.0,1.0,365.0,1000.0,East Bangkok;;;;;;;;;;;;
Studio with Spacious Working Area (Free Wifi),Premika,Vadhana,13.73195,100.58062,Entire home/apt,743.0,2.0,35.0,3.0,70.0,1486.0,Central Bangkok;;;;;;;;;;;;
YOO YEN PEN SOOK hostel,Yoo Yen Pen Sook,Phaya Thai,13.79551,100.55095,Shared room,400.0,1.0,24.0,1.0,364.0,400.0,Central Bangkok;;;;;;;;;;;;
Double Bedroom with Bathtub @ Thonglo 6 DoubleFive,ChampTik,Vadhana,13.72988,100.5825,Entire home/apt,1122.0,1.0,1.0,3.0,365.0,1122.0,Central Bangkok;;;;;;;;;;;;
Comfy accom. 3 (BTS Saphan khwai),K,Phaya Thai,13.7889,100.54794,Entire home/apt,850.0,1.0,14.0,89.0,364.0,850.0,Central Bangkok;;;;;;;;;;;;
Cozy room#3 (Chatuchak market &BTS saphan khwai),R,Phaya Thai,13.7883,100.54838,Hotel room,850.0,1.0,16.0,13.0,364.0,850.0,Central Bangkok;;;;;;;;;;;;
Room for Family or Group Travellers,Joy,Suanluang,13.7076,100.62504,Entire home/apt,693.0,1.0,7.0,4.0,365.0,693.0,South Bangkok;;;;;;;;;;;;
Triple BR with Bathtub @ Thonglo 6 DoubleFive,ChampTik,Vadhana,13.73084,100.58066,Entire home/apt,1428.0,1.0,0.0,3.0,365.0,1428.0,Central Bangkok;;;;;;;;;;;;
Oasis of peace in a concrete jungle,Peter,Phra Khanong,13.69991,100.59435,Private room,956.0,1.0,11.0,2.0,358.0,956.0,South Bangkok;;;;;;;;;;;;
30%-Off permonth  D CONDO AIRPORT LINK [Free Wifi],Virut,Pra Wet,13.73133,100.69904,Entire home/apt,491.0,4.0,38.0,4.0,142.0,1964.0,Central Bangkok;;;;;;;;;;;;
Bangkok The Wonderful Place,Siriwan,Phra Khanong,13.69571,100.60594,Private room,990.0,1.0,0.0,1.0,365.0,990.0,South Bangkok;;;;;;;;;;;;
Baan I-Saran Homestay.LiveLifeLocal,Natavara,Bang Rak,13.72461,100.53366,Private room,3000.0,2.0,0.0,1.0,181.0,6000.0,Central Bangkok;;;;;;;;;;;;
